,preprocessing,dimred,n_components,n_neighbors,min_dist,perplexity,clustering,k,silhouette,stability_ari
940,returns,umap,5,30.0,0.5,,gmm,4,0.20337334275245667,0.3881998728646057
941,returns,umap,5,30.0,0.5,,gmm,5,0.1609278917312622,0.39884187612135624
942,returns,umap,5,30.0,0.5,,hierarchical,3,0.22476156055927277,0.5507368573150174
943,returns,umap,5,30.0,0.5,,hierarchical,4,0.22483141720294952,0.6260519041640981
944,returns,umap,5,30.0,0.5,,hierarchical,5,0.1709170639514923,0.5181184202422365
945,returns,tsne,2,,,10.0,kmeans,3,0.36679941415786743,0.8969863764452332
946,returns,tsne,2,,,10.0,kmeans,4,0.38225769996643066,0.9782330618288901
947,returns,tsne,2,,,10.0,kmeans,5,0.3841840922832489,0.984994742989194
948,returns,tsne,2,,,10.0,gmm,3,0.3613835871219635,0.619492914087698
949,returns,tsne,2,,,10.0,gmm,4,0.3771781623363495,0.9119477121443118
950,returns,tsne,2,,,10.0,gmm,5,0.36428025364875793,0.7327840144967738
951,returns,tsne,2,,,10.0,hierarchical,3,0.32290053367614746,0.3935201105596583
952,returns,tsne,2,,,10.0,hierarchical,4,0.3159964084625244,0.4478057474707295
953,returns,tsne,2,,,10.0,hierarchical,5,0.3248012065887451,0.5745501507675316
954,returns,tsne,2,,,30.0,kmeans,3,0.3872564136981964,0.9919263018175696
955,returns,tsne,2,,,30.0,kmeans,4,0.3842105269432068,0.9744261838964886
956,returns,tsne,2,,,30.0,kmeans,5,0.36977773904800415,0.9730663430785743
957,returns,tsne,2,,,30.0,gmm,3,0.33447420597076416,0.3891354452345628
958,returns,tsne,2,,,30.0,gmm,4,0.36867424845695496,0.6535371686662238
959,returns,tsne,2,,,30.0,gmm,5,0.34803080558776855,0.7287826304015403
960,returns,tsne,2,,,30.0,hierarchical,3,0.31379908323287964,0.3922576452569494
961,returns,tsne,2,,,30.0,hierarchical,4,0.3271944522857666,0.5269594430281421
962,returns,tsne,2,,,30.0,hierarchical,5,0.33509957790374756,0.6295013647368791
963,returns,tsne,2,,,50.0,kmeans,3,0.36985915899276733,0.9761309055787867
964,returns,tsne,2,,,50.0,kmeans,4,0.39978381991386414,0.9813645285733702
965,returns,tsne,2,,,50.0,kmeans,5,0.3902667164802551,0.9787998056127443
966,returns,tsne,2,,,50.0,gmm,3,0.35115987062454224,0.35264278513060304
967,returns,tsne,2,,,50.0,gmm,4,0.39822760224342346,0.9568706666761534
968,returns,tsne,2,,,50.0,gmm,5,0.3698107600212097,0.7717268175648765
969,returns,tsne,2,,,50.0,hierarchical,3,0.34249433875083923,0.5316744899112092
970,returns,tsne,2,,,50.0,hierarchical,4,0.3679812252521515,0.6904948367033592
971,returns,tsne,2,,,50.0,hierarchical,5,0.35989922285079956,0.7274896431156397
972,returns,tsne,3,,,10.0,kmeans,3,0.25704625248908997,0.9136639692902232
973,returns,tsne,3,,,10.0,kmeans,4,0.2794869542121887,0.7016091078986507
974,returns,tsne,3,,,10.0,kmeans,5,0.26903656125068665,0.9700492673846342
975,returns,tsne,3,,,10.0,gmm,3,0.24754741787910461,0.5232392532270282
976,returns,tsne,3,,,10.0,gmm,4,0.25234732031822205,0.5912592889390834
977,returns,tsne,3,,,10.0,gmm,5,0.21447467803955078,0.49691530673284495
978,returns,tsne,3,,,10.0,hierarchical,3,0.23125699162483215,0.3761545311530945
979,returns,tsne,3,,,10.0,hierarchical,4,0.20652298629283905,0.39953452151661056
980,returns,tsne,3,,,10.0,hierarchical,5,0.20942148566246033,0.40485821971662395
981,returns,tsne,3,,,30.0,kmeans,3,0.274257093667984,0.9487460538323069
982,returns,tsne,3,,,30.0,kmeans,4,0.28868499398231506,0.9828826470189139
983,returns,tsne,3,,,30.0,kmeans,5,0.2858369052410126,0.9768809444414215
984,returns,tsne,3,,,30.0,gmm,3,0.2643829882144928,0.7868882173074667
985,returns,tsne,3,,,30.0,gmm,4,0.24342793226242065,0.48755817064777845
986,returns,tsne,3,,,30.0,gmm,5,0.20670011639595032,0.44625770985064334
987,returns,tsne,3,,,30.0,hierarchical,3,0.2439006119966507,0.5258848178924165
988,returns,tsne,3,,,30.0,hierarchical,4,0.23869070410728455,0.6069959519044963
989,returns,tsne,3,,,30.0,hierarchical,5,0.24781985580921173,0.5783571878956583
990,returns,tsne,3,,,50.0,kmeans,3,0.294098436832428,0.9513414607978053
991,returns,tsne,3,,,50.0,kmeans,4,0.3316422402858734,0.9915517689113549
992,returns,tsne,3,,,50.0,kmeans,5,0.3347705602645874,0.9380116180149187
993,returns,tsne,3,,,50.0,gmm,3,0.2671924829483032,0.6261484386851097
994,returns,tsne,3,,,50.0,gmm,4,0.29730793833732605,0.8941599630728762
995,returns,tsne,3,,,50.0,gmm,5,0.278667688369751,0.7311352370685077
996,returns,tsne,3,,,50.0,hierarchical,3,0.23511342704296112,0.29611798564341163
997,returns,tsne,3,,,50.0,hierarchical,4,0.2662838399410248,0.3130730025588525
998,returns,tsne,3,,,50.0,hierarchical,5,0.2782379984855652,0.4588413126945685
